group_id	group_size	fingerprint	project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	date	latitude	longitude	coordinate_status
215	5	medicin_alps|geum montanum|20250623121236|6.41941|45.039776	medicin_alps	71345	meda_000156	canonical		Geum montanum			20250623121236	6.41941	45.039776	looks_swapped_ch_lat_lon
215	5	medicin_alps|geum montanum|20250623121236|6.41941|45.039776	medicin_alps	71419	meda_56	short_numeric_suffix		Geum montanum			20250623121236	6.41941	45.039776	looks_swapped_ch_lat_lon
215	5	medicin_alps|geum montanum|20250623121236|6.41941|45.039776	medicin_alps	71485	meda_80	short_numeric_suffix		Geum montanum			20250623121236	6.41941	45.039776	looks_swapped_ch_lat_lon
215	5	medicin_alps|geum montanum|20250623121236|6.41941|45.039776	medicin_alps	71645	meda_180	short_numeric_suffix		Geum montanum			20250623121236	6.41941	45.039776	looks_swapped_ch_lat_lon
215	5	medicin_alps|geum montanum|20250623121236|6.41941|45.039776	medicin_alps	71845	meda_340	short_numeric_suffix		Geum montanum			20250623121236	6.41941	45.039776	looks_swapped_ch_lat_lon
216	5	medicin_alps|geum montanum|20250623122229|6.419382|45.03986	medicin_alps	71347	meda_000158	canonical		Geum montanum			20250623122229	6.4193816	45.03986	looks_swapped_ch_lat_lon
216	5	medicin_alps|geum montanum|20250623122229|6.419382|45.03986	medicin_alps	71421	meda_58	short_numeric_suffix		Geum montanum			20250623122229	6.4193816	45.03986	looks_swapped_ch_lat_lon
216	5	medicin_alps|geum montanum|20250623122229|6.419382|45.03986	medicin_alps	71487	meda_82	short_numeric_suffix		Geum montanum			20250623122229	6.4193816	45.03986	looks_swapped_ch_lat_lon
216	5	medicin_alps|geum montanum|20250623122229|6.419382|45.03986	medicin_alps	71647	meda_182	short_numeric_suffix		Geum montanum			20250623122229	6.4193816	45.03986	looks_swapped_ch_lat_lon
216	5	medicin_alps|geum montanum|20250623122229|6.419382|45.03986	medicin_alps	71847	meda_342	short_numeric_suffix		Geum montanum			20250623122229	6.4193816	45.03986	looks_swapped_ch_lat_lon
217	5	medicin_alps|geum montanum|20250623123150|6.41927|45.03985	medicin_alps	71349	meda_000160	canonical		Geum montanum			20250623123150	6.41927	45.03985	looks_swapped_ch_lat_lon
217	5	medicin_alps|geum montanum|20250623123150|6.41927|45.03985	medicin_alps	71365	meda_20	short_numeric_suffix		Geum montanum			20250623123150	6.41927	45.03985	looks_swapped_ch_lat_lon
217	5	medicin_alps|geum montanum|20250623123150|6.41927|45.03985	medicin_alps	71489	meda_84	short_numeric_suffix		Geum montanum			20250623123150	6.41927	45.03985	looks_swapped_ch_lat_lon
217	5	medicin_alps|geum montanum|20250623123150|6.41927|45.03985	medicin_alps	71649	meda_184	short_numeric_suffix		Geum montanum			20250623123150	6.41927	45.03985	looks_swapped_ch_lat_lon
217	5	medicin_alps|geum montanum|20250623123150|6.41927|45.03985	medicin_alps	71849	meda_344	short_numeric_suffix		Geum montanum			20250623123150	6.41927	45.03985	looks_swapped_ch_lat_lon
218	5	medicin_alps|geum montanum|20250623124056|6.419287|45.039852	medicin_alps	71351	meda_000162	canonical		Geum montanum			20250623124056	6.4192867	45.039852	looks_swapped_ch_lat_lon
218	5	medicin_alps|geum montanum|20250623124056|6.419287|45.039852	medicin_alps	71367	meda_22	short_numeric_suffix		Geum montanum			20250623124056	6.4192867	45.039852	looks_swapped_ch_lat_lon
218	5	medicin_alps|geum montanum|20250623124056|6.419287|45.039852	medicin_alps	71491	meda_86	short_numeric_suffix		Geum montanum			20250623124056	6.4192867	45.039852	looks_swapped_ch_lat_lon
218	5	medicin_alps|geum montanum|20250623124056|6.419287|45.039852	medicin_alps	71651	meda_186	short_numeric_suffix		Geum montanum			20250623124056	6.4192867	45.039852	looks_swapped_ch_lat_lon
218	5	medicin_alps|geum montanum|20250623124056|6.419287|45.039852	medicin_alps	71851	meda_346	short_numeric_suffix		Geum montanum			20250623124056	6.4192867	45.039852	looks_swapped_ch_lat_lon
219	5	medicin_alps|geum montanum|20250623124945|6.419148|45.03991	medicin_alps	71353	meda_000164	canonical		Geum montanum			20250623124945	6.4191484	45.03991	looks_swapped_ch_lat_lon
219	5	medicin_alps|geum montanum|20250623124945|6.419148|45.03991	medicin_alps	71369	meda_24	short_numeric_suffix		Geum montanum			20250623124945	6.4191484	45.03991	looks_swapped_ch_lat_lon
219	5	medicin_alps|geum montanum|20250623124945|6.419148|45.03991	medicin_alps	71493	meda_88	short_numeric_suffix		Geum montanum			20250623124945	6.4191484	45.03991	looks_swapped_ch_lat_lon
219	5	medicin_alps|geum montanum|20250623124945|6.419148|45.03991	medicin_alps	71653	meda_188	short_numeric_suffix		Geum montanum			20250623124945	6.4191484	45.03991	looks_swapped_ch_lat_lon
219	5	medicin_alps|geum montanum|20250623124945|6.419148|45.03991	medicin_alps	71853	meda_348	short_numeric_suffix		Geum montanum			20250623124945	6.4191484	45.03991	looks_swapped_ch_lat_lon
220	5	medicin_alps|geum montanum|20250623125758|6.419104|45.039932	medicin_alps	71355	meda_000166	canonical		Geum montanum			20250623125758	6.4191036	45.039932	looks_swapped_ch_lat_lon
220	5	medicin_alps|geum montanum|20250623125758|6.419104|45.039932	medicin_alps	71371	meda_26	short_numeric_suffix		Geum montanum			20250623125758	6.4191036	45.039932	looks_swapped_ch_lat_lon
220	5	medicin_alps|geum montanum|20250623125758|6.419104|45.039932	medicin_alps	71495	meda_90	short_numeric_suffix		Geum montanum			20250623125758	6.4191036	45.039932	looks_swapped_ch_lat_lon
220	5	medicin_alps|geum montanum|20250623125758|6.419104|45.039932	medicin_alps	71655	meda_190	short_numeric_suffix		Geum montanum			20250623125758	6.4191036	45.039932	looks_swapped_ch_lat_lon
220	5	medicin_alps|geum montanum|20250623125758|6.419104|45.039932	medicin_alps	71855	meda_350	short_numeric_suffix		Geum montanum			20250623125758	6.4191036	45.039932	looks_swapped_ch_lat_lon
221	5	medicin_alps|geum montanum|20250623131111|6.419042|45.039967	medicin_alps	71357	meda_000168	canonical		Geum montanum			20250623131111	6.4190416	45.039967	looks_swapped_ch_lat_lon
221	5	medicin_alps|geum montanum|20250623131111|6.419042|45.039967	medicin_alps	71373	meda_28	short_numeric_suffix		Geum montanum			20250623131111	6.4190416	45.039967	looks_swapped_ch_lat_lon
221	5	medicin_alps|geum montanum|20250623131111|6.419042|45.039967	medicin_alps	71497	meda_92	short_numeric_suffix		Geum montanum			20250623131111	6.4190416	45.039967	looks_swapped_ch_lat_lon
221	5	medicin_alps|geum montanum|20250623131111|6.419042|45.039967	medicin_alps	71657	meda_192	short_numeric_suffix		Geum montanum			20250623131111	6.4190416	45.039967	looks_swapped_ch_lat_lon
221	5	medicin_alps|geum montanum|20250623131111|6.419042|45.039967	medicin_alps	71857	meda_352	short_numeric_suffix		Geum montanum			20250623131111	6.4190416	45.039967	looks_swapped_ch_lat_lon
222	5	medicin_alps|geum montanum|20250623132011|6.418994|45.04002	medicin_alps	71359	meda_000170	canonical		Geum montanum			20250623132011	6.4189935	45.04002	looks_swapped_ch_lat_lon
222	5	medicin_alps|geum montanum|20250623132011|6.418994|45.04002	medicin_alps	71375	meda_30	short_numeric_suffix		Geum montanum			20250623132011	6.4189935	45.04002	looks_swapped_ch_lat_lon
222	5	medicin_alps|geum montanum|20250623132011|6.418994|45.04002	medicin_alps	71499	meda_94	short_numeric_suffix		Geum montanum			20250623132011	6.4189935	45.04002	looks_swapped_ch_lat_lon
222	5	medicin_alps|geum montanum|20250623132011|6.418994|45.04002	medicin_alps	71659	meda_194	short_numeric_suffix		Geum montanum			20250623132011	6.4189935	45.04002	looks_swapped_ch_lat_lon
222	5	medicin_alps|geum montanum|20250623132011|6.418994|45.04002	medicin_alps	71859	meda_354	short_numeric_suffix		Geum montanum			20250623132011	6.4189935	45.04002	looks_swapped_ch_lat_lon
223	5	medicin_alps|geum montanum|20250623133058|6.419282|45.0399	medicin_alps	71361	meda_000172	canonical		Geum montanum			20250623133058	6.419282	45.0399	looks_swapped_ch_lat_lon
223	5	medicin_alps|geum montanum|20250623133058|6.419282|45.0399	medicin_alps	71377	meda_32	short_numeric_suffix		Geum montanum			20250623133058	6.419282	45.0399	looks_swapped_ch_lat_lon
223	5	medicin_alps|geum montanum|20250623133058|6.419282|45.0399	medicin_alps	71501	meda_96	short_numeric_suffix		Geum montanum			20250623133058	6.419282	45.0399	looks_swapped_ch_lat_lon
223	5	medicin_alps|geum montanum|20250623133058|6.419282|45.0399	medicin_alps	71661	meda_196	short_numeric_suffix		Geum montanum			20250623133058	6.419282	45.0399	looks_swapped_ch_lat_lon
223	5	medicin_alps|geum montanum|20250623133058|6.419282|45.0399	medicin_alps	71861	meda_356	short_numeric_suffix		Geum montanum			20250623133058	6.419282	45.0399	looks_swapped_ch_lat_lon
224	5	medicin_alps|geum montanum|20250623133758|6.419323|45.0399	medicin_alps	71363	meda_000174	canonical		Geum montanum			20250623133758	6.4193234	45.0399	looks_swapped_ch_lat_lon
224	5	medicin_alps|geum montanum|20250623133758|6.419323|45.0399	medicin_alps	71379	meda_34	short_numeric_suffix		Geum montanum			20250623133758	6.4193234	45.0399	looks_swapped_ch_lat_lon
224	5	medicin_alps|geum montanum|20250623133758|6.419323|45.0399	medicin_alps	71503	meda_98	short_numeric_suffix		Geum montanum			20250623133758	6.4193234	45.0399	looks_swapped_ch_lat_lon
224	5	medicin_alps|geum montanum|20250623133758|6.419323|45.0399	medicin_alps	71663	meda_198	short_numeric_suffix		Geum montanum			20250623133758	6.4193234	45.0399	looks_swapped_ch_lat_lon
224	5	medicin_alps|geum montanum|20250623133758|6.419323|45.0399	medicin_alps	71863	meda_358	short_numeric_suffix		Geum montanum			20250623133758	6.4193234	45.0399	looks_swapped_ch_lat_lon
225	4	medicin_alps|geum montanum|20250715120414|6.400806|45.054436	medicin_alps	72065	meda_000396	canonical		Geum montanum			20250715120414	6.4008064	45.054436	looks_swapped_ch_lat_lon
225	4	medicin_alps|geum montanum|20250715120414|6.400806|45.054436	medicin_alps	72085	meda_520	short_numeric_suffix		Geum montanum			20250715120414	6.4008064	45.054436	looks_swapped_ch_lat_lon
225	4	medicin_alps|geum montanum|20250715120414|6.400806|45.054436	medicin_alps	72179	meda_548	short_numeric_suffix		Geum montanum			20250715120414	6.4008064	45.054436	looks_swapped_ch_lat_lon
225	4	medicin_alps|geum montanum|20250715120414|6.400806|45.054436	medicin_alps	72285	meda_620	short_numeric_suffix		Geum montanum			20250715120414	6.4008064	45.054436	looks_swapped_ch_lat_lon
226	4	medicin_alps|geum montanum|20250715121155|6.400765|45.05445	medicin_alps	72067	meda_000398	canonical		Geum montanum			20250715121155	6.400765	45.05445	looks_swapped_ch_lat_lon
226	4	medicin_alps|geum montanum|20250715121155|6.400765|45.05445	medicin_alps	72087	meda_522	short_numeric_suffix		Geum montanum			20250715121155	6.400765	45.05445	looks_swapped_ch_lat_lon
226	4	medicin_alps|geum montanum|20250715121155|6.400765|45.05445	medicin_alps	72181	meda_550	short_numeric_suffix		Geum montanum			20250715121155	6.400765	45.05445	looks_swapped_ch_lat_lon
226	4	medicin_alps|geum montanum|20250715121155|6.400765|45.05445	medicin_alps	72287	meda_622	short_numeric_suffix		Geum montanum			20250715121155	6.400765	45.05445	looks_swapped_ch_lat_lon
227	4	medicin_alps|geum montanum|20250715121857|6.40073|45.054447	medicin_alps	72069	meda_000400	canonical		Geum montanum			20250715121857	6.40073	45.054447	looks_swapped_ch_lat_lon
227	4	medicin_alps|geum montanum|20250715121857|6.40073|45.054447	medicin_alps	72089	meda_524	short_numeric_suffix		Geum montanum			20250715121857	6.40073	45.054447	looks_swapped_ch_lat_lon
227	4	medicin_alps|geum montanum|20250715121857|6.40073|45.054447	medicin_alps	72183	meda_552	short_numeric_suffix		Geum montanum			20250715121857	6.40073	45.054447	looks_swapped_ch_lat_lon
227	4	medicin_alps|geum montanum|20250715121857|6.40073|45.054447	medicin_alps	72289	meda_624	short_numeric_suffix		Geum montanum			20250715121857	6.40073	45.054447	looks_swapped_ch_lat_lon
228	4	medicin_alps|geum montanum|20250715122750|6.400696|45.05445	medicin_alps	72071	meda_000402	canonical		Geum montanum			20250715122750	6.4006963	45.05445	looks_swapped_ch_lat_lon
228	4	medicin_alps|geum montanum|20250715122750|6.400696|45.05445	medicin_alps	72091	meda_526	short_numeric_suffix		Geum montanum			20250715122750	6.4006963	45.05445	looks_swapped_ch_lat_lon
228	4	medicin_alps|geum montanum|20250715122750|6.400696|45.05445	medicin_alps	72185	meda_554	short_numeric_suffix		Geum montanum			20250715122750	6.4006963	45.05445	looks_swapped_ch_lat_lon
228	4	medicin_alps|geum montanum|20250715122750|6.400696|45.05445	medicin_alps	72291	meda_626	short_numeric_suffix		Geum montanum			20250715122750	6.4006963	45.05445	looks_swapped_ch_lat_lon
229	4	medicin_alps|geum montanum|20250715123512|6.400596|45.054443	medicin_alps	72073	meda_000404	canonical		Geum montanum			20250715123512	6.400596	45.054443	looks_swapped_ch_lat_lon
229	4	medicin_alps|geum montanum|20250715123512|6.400596|45.054443	medicin_alps	72093	meda_528	short_numeric_suffix		Geum montanum			20250715123512	6.400596	45.054443	looks_swapped_ch_lat_lon
229	4	medicin_alps|geum montanum|20250715123512|6.400596|45.054443	medicin_alps	72187	meda_556	short_numeric_suffix		Geum montanum			20250715123512	6.400596	45.054443	looks_swapped_ch_lat_lon
229	4	medicin_alps|geum montanum|20250715123512|6.400596|45.054443	medicin_alps	72293	meda_628	short_numeric_suffix		Geum montanum			20250715123512	6.400596	45.054443	looks_swapped_ch_lat_lon
230	4	medicin_alps|geum montanum|20250715124620|6.400553|45.0544	medicin_alps	72075	meda_000406	canonical		Geum montanum			20250715124620	6.400553	45.0544	looks_swapped_ch_lat_lon
230	4	medicin_alps|geum montanum|20250715124620|6.400553|45.0544	medicin_alps	72095	meda_530	short_numeric_suffix		Geum montanum			20250715124620	6.400553	45.0544	looks_swapped_ch_lat_lon
230	4	medicin_alps|geum montanum|20250715124620|6.400553|45.0544	medicin_alps	72189	meda_558	short_numeric_suffix		Geum montanum			20250715124620	6.400553	45.0544	looks_swapped_ch_lat_lon
230	4	medicin_alps|geum montanum|20250715124620|6.400553|45.0544	medicin_alps	72295	meda_630	short_numeric_suffix		Geum montanum			20250715124620	6.400553	45.0544	looks_swapped_ch_lat_lon
231	4	medicin_alps|geum montanum|20250715125340|6.400523|45.054394	medicin_alps	72077	meda_000408	canonical		Geum montanum			20250715125340	6.400523	45.054394	looks_swapped_ch_lat_lon
231	4	medicin_alps|geum montanum|20250715125340|6.400523|45.054394	medicin_alps	72097	meda_532	short_numeric_suffix		Geum montanum			20250715125340	6.400523	45.054394	looks_swapped_ch_lat_lon
231	4	medicin_alps|geum montanum|20250715125340|6.400523|45.054394	medicin_alps	72191	meda_560	short_numeric_suffix		Geum montanum			20250715125340	6.400523	45.054394	looks_swapped_ch_lat_lon
231	4	medicin_alps|geum montanum|20250715125340|6.400523|45.054394	medicin_alps	72297	meda_632	short_numeric_suffix		Geum montanum			20250715125340	6.400523	45.054394	looks_swapped_ch_lat_lon
232	4	medicin_alps|geum montanum|20250715130634|6.400397|45.05442	medicin_alps	72079	meda_000410	canonical		Geum montanum			20250715130634	6.400397	45.05442	looks_swapped_ch_lat_lon
232	4	medicin_alps|geum montanum|20250715130634|6.400397|45.05442	medicin_alps	72099	meda_534	short_numeric_suffix		Geum montanum			20250715130634	6.400397	45.05442	looks_swapped_ch_lat_lon
232	4	medicin_alps|geum montanum|20250715130634|6.400397|45.05442	medicin_alps	72193	meda_562	short_numeric_suffix		Geum montanum			20250715130634	6.400397	45.05442	looks_swapped_ch_lat_lon
232	4	medicin_alps|geum montanum|20250715130634|6.400397|45.05442	medicin_alps	72299	meda_634	short_numeric_suffix		Geum montanum			20250715130634	6.400397	45.05442	looks_swapped_ch_lat_lon
233	4	medicin_alps|geum montanum|20250715131539|6.400323|45.054413	medicin_alps	72081	meda_000412	canonical		Geum montanum			20250715131539	6.4003234	45.054413	looks_swapped_ch_lat_lon
233	4	medicin_alps|geum montanum|20250715131539|6.400323|45.054413	medicin_alps	72101	meda_536	short_numeric_suffix		Geum montanum			20250715131539	6.4003234	45.054413	looks_swapped_ch_lat_lon
233	4	medicin_alps|geum montanum|20250715131539|6.400323|45.054413	medicin_alps	72195	meda_564	short_numeric_suffix		Geum montanum			20250715131539	6.4003234	45.054413	looks_swapped_ch_lat_lon
233	4	medicin_alps|geum montanum|20250715131539|6.400323|45.054413	medicin_alps	72301	meda_636	short_numeric_suffix		Geum montanum			20250715131539	6.4003234	45.054413	looks_swapped_ch_lat_lon
234	4	medicin_alps|geum montanum|20250715132707|6.400432|45.054443	medicin_alps	72083	meda_000414	canonical		Geum montanum			20250715132707	6.4004316	45.054443	looks_swapped_ch_lat_lon
234	4	medicin_alps|geum montanum|20250715132707|6.400432|45.054443	medicin_alps	72103	meda_538	short_numeric_suffix		Geum montanum			20250715132707	6.4004316	45.054443	looks_swapped_ch_lat_lon
234	4	medicin_alps|geum montanum|20250715132707|6.400432|45.054443	medicin_alps	72197	meda_566	short_numeric_suffix		Geum montanum			20250715132707	6.4004316	45.054443	looks_swapped_ch_lat_lon
234	4	medicin_alps|geum montanum|20250715132707|6.400432|45.054443	medicin_alps	72303	meda_638	short_numeric_suffix		Geum montanum			20250715132707	6.4004316	45.054443	looks_swapped_ch_lat_lon
235	4	medicin_alps|patzkea paniculata|20250624135330|6.419415|45.03979	medicin_alps	71445	meda_000256	canonical		Patzkea paniculata			20250624135330	6.4194145	45.03979	looks_swapped_ch_lat_lon
235	4	medicin_alps|patzkea paniculata|20250624135330|6.419415|45.03979	medicin_alps	71545	meda_140	short_numeric_suffix		Patzkea paniculata			20250624135330	6.4194145	45.03979	looks_swapped_ch_lat_lon
235	4	medicin_alps|patzkea paniculata|20250624135330|6.419415|45.03979	medicin_alps	71705	meda_240	short_numeric_suffix		Patzkea paniculata			20250624135330	6.4194145	45.03979	looks_swapped_ch_lat_lon
235	4	medicin_alps|patzkea paniculata|20250624135330|6.419415|45.03979	medicin_alps	71905	meda_400	short_numeric_suffix		Patzkea paniculata			20250624135330	6.4194145	45.03979	looks_swapped_ch_lat_lon
236	3	medicin_alps|patzkea paniculata|20250624135400|6.41934|45.03993	medicin_alps	71605	meda_000294	canonical		Patzkea paniculata			20250624135400	6.41934	45.03993	looks_swapped_ch_lat_lon
236	3	medicin_alps|patzkea paniculata|20250624135400|6.41934|45.03993	medicin_alps	71765	meda_300	short_numeric_suffix		Patzkea paniculata			20250624135400	6.41934	45.03993	looks_swapped_ch_lat_lon
236	3	medicin_alps|patzkea paniculata|20250624135400|6.41934|45.03993	medicin_alps	71965	meda_460	short_numeric_suffix		Patzkea paniculata			20250624135400	6.41934	45.03993	looks_swapped_ch_lat_lon
237	3	medicin_alps|patzkea paniculata|20250624135935|6.419333|45.039906	medicin_alps	71607	meda_000292	canonical		Patzkea paniculata			20250624135935	6.4193335	45.039906	looks_swapped_ch_lat_lon
237	3	medicin_alps|patzkea paniculata|20250624135935|6.419333|45.039906	medicin_alps	71767	meda_302	short_numeric_suffix		Patzkea paniculata			20250624135935	6.4193335	45.039906	looks_swapped_ch_lat_lon
237	3	medicin_alps|patzkea paniculata|20250624135935|6.419333|45.039906	medicin_alps	71967	meda_462	short_numeric_suffix		Patzkea paniculata			20250624135935	6.4193335	45.039906	looks_swapped_ch_lat_lon
238	4	medicin_alps|patzkea paniculata|20250624140006|6.419423|45.039856	medicin_alps	71447	meda_000258	canonical		Patzkea paniculata			20250624140006	6.419423	45.039856	looks_swapped_ch_lat_lon
238	4	medicin_alps|patzkea paniculata|20250624140006|6.419423|45.039856	medicin_alps	71547	meda_142	short_numeric_suffix		Patzkea paniculata			20250624140006	6.419423	45.039856	looks_swapped_ch_lat_lon
238	4	medicin_alps|patzkea paniculata|20250624140006|6.419423|45.039856	medicin_alps	71707	meda_242	short_numeric_suffix		Patzkea paniculata			20250624140006	6.419423	45.039856	looks_swapped_ch_lat_lon
238	4	medicin_alps|patzkea paniculata|20250624140006|6.419423|45.039856	medicin_alps	71907	meda_402	short_numeric_suffix		Patzkea paniculata			20250624140006	6.419423	45.039856	looks_swapped_ch_lat_lon
239	3	medicin_alps|patzkea paniculata|20250624140528|6.419233|45.039967	medicin_alps	71609	meda_000290	canonical		Patzkea paniculata			20250624140528	6.4192333	45.039967	looks_swapped_ch_lat_lon
239	3	medicin_alps|patzkea paniculata|20250624140528|6.419233|45.039967	medicin_alps	71769	meda_304	short_numeric_suffix		Patzkea paniculata			20250624140528	6.4192333	45.039967	looks_swapped_ch_lat_lon
239	3	medicin_alps|patzkea paniculata|20250624140528|6.419233|45.039967	medicin_alps	71969	meda_464	short_numeric_suffix		Patzkea paniculata			20250624140528	6.4192333	45.039967	looks_swapped_ch_lat_lon
240	4	medicin_alps|patzkea paniculata|20250624140725|6.419355|45.039783	medicin_alps	71449	meda_000260	canonical		Patzkea paniculata			20250624140725	6.4193554	45.039783	looks_swapped_ch_lat_lon
240	4	medicin_alps|patzkea paniculata|20250624140725|6.419355|45.039783	medicin_alps	71549	meda_144	short_numeric_suffix		Patzkea paniculata			20250624140725	6.4193554	45.039783	looks_swapped_ch_lat_lon
240	4	medicin_alps|patzkea paniculata|20250624140725|6.419355|45.039783	medicin_alps	71709	meda_244	short_numeric_suffix		Patzkea paniculata			20250624140725	6.4193554	45.039783	looks_swapped_ch_lat_lon
240	4	medicin_alps|patzkea paniculata|20250624140725|6.419355|45.039783	medicin_alps	71909	meda_404	short_numeric_suffix		Patzkea paniculata			20250624140725	6.4193554	45.039783	looks_swapped_ch_lat_lon
241	3	medicin_alps|patzkea paniculata|20250624141143|6.419237|45.03992	medicin_alps	71611	meda_000288	canonical		Patzkea paniculata			20250624141143	6.4192367	45.03992	looks_swapped_ch_lat_lon
241	3	medicin_alps|patzkea paniculata|20250624141143|6.419237|45.03992	medicin_alps	71771	meda_306	short_numeric_suffix		Patzkea paniculata			20250624141143	6.4192367	45.03992	looks_swapped_ch_lat_lon
241	3	medicin_alps|patzkea paniculata|20250624141143|6.419237|45.03992	medicin_alps	71971	meda_466	short_numeric_suffix		Patzkea paniculata			20250624141143	6.4192367	45.03992	looks_swapped_ch_lat_lon
242	3	medicin_alps|patzkea paniculata|20250624141748|6.419088|45.040012	medicin_alps	71613	meda_000286	canonical		Patzkea paniculata			20250624141748	6.4190884	45.040012	looks_swapped_ch_lat_lon
242	3	medicin_alps|patzkea paniculata|20250624141748|6.419088|45.040012	medicin_alps	71773	meda_308	short_numeric_suffix		Patzkea paniculata			20250624141748	6.4190884	45.040012	looks_swapped_ch_lat_lon
242	3	medicin_alps|patzkea paniculata|20250624141748|6.419088|45.040012	medicin_alps	71973	meda_468	short_numeric_suffix		Patzkea paniculata			20250624141748	6.4190884	45.040012	looks_swapped_ch_lat_lon
243	4	medicin_alps|patzkea paniculata|20250624141757|6.419362|45.03988	medicin_alps	71451	meda_000262	canonical		Patzkea paniculata			20250624141757	6.4193616	45.03988	looks_swapped_ch_lat_lon
243	4	medicin_alps|patzkea paniculata|20250624141757|6.419362|45.03988	medicin_alps	71551	meda_146	short_numeric_suffix		Patzkea paniculata			20250624141757	6.4193616	45.03988	looks_swapped_ch_lat_lon
243	4	medicin_alps|patzkea paniculata|20250624141757|6.419362|45.03988	medicin_alps	71711	meda_246	short_numeric_suffix		Patzkea paniculata			20250624141757	6.4193616	45.03988	looks_swapped_ch_lat_lon
243	4	medicin_alps|patzkea paniculata|20250624141757|6.419362|45.03988	medicin_alps	71911	meda_406	short_numeric_suffix		Patzkea paniculata			20250624141757	6.4193616	45.03988	looks_swapped_ch_lat_lon
244	3	medicin_alps|patzkea paniculata|20250624142507|6.41901|45.040016	medicin_alps	71615	meda_000284	canonical		Patzkea paniculata			20250624142507	6.41901	45.040016	looks_swapped_ch_lat_lon
244	3	medicin_alps|patzkea paniculata|20250624142507|6.41901|45.040016	medicin_alps	71775	meda_310	short_numeric_suffix		Patzkea paniculata			20250624142507	6.41901	45.040016	looks_swapped_ch_lat_lon
244	3	medicin_alps|patzkea paniculata|20250624142507|6.41901|45.040016	medicin_alps	71975	meda_470	short_numeric_suffix		Patzkea paniculata			20250624142507	6.41901	45.040016	looks_swapped_ch_lat_lon
245	4	medicin_alps|patzkea paniculata|20250624142514|6.419304|45.039864	medicin_alps	71453	meda_000264	canonical		Patzkea paniculata			20250624142514	6.419304	45.039864	looks_swapped_ch_lat_lon
245	4	medicin_alps|patzkea paniculata|20250624142514|6.419304|45.039864	medicin_alps	71553	meda_148	short_numeric_suffix		Patzkea paniculata			20250624142514	6.419304	45.039864	looks_swapped_ch_lat_lon
245	4	medicin_alps|patzkea paniculata|20250624142514|6.419304|45.039864	medicin_alps	71713	meda_248	short_numeric_suffix		Patzkea paniculata			20250624142514	6.419304	45.039864	looks_swapped_ch_lat_lon
245	4	medicin_alps|patzkea paniculata|20250624142514|6.419304|45.039864	medicin_alps	71913	meda_408	short_numeric_suffix		Patzkea paniculata			20250624142514	6.419304	45.039864	looks_swapped_ch_lat_lon
246	3	medicin_alps|patzkea paniculata|20250624143207|6.419018|45.04003	medicin_alps	71617	meda_000282	canonical		Patzkea paniculata			20250624143207	6.4190183	45.04003	looks_swapped_ch_lat_lon
246	3	medicin_alps|patzkea paniculata|20250624143207|6.419018|45.04003	medicin_alps	71777	meda_312	short_numeric_suffix		Patzkea paniculata			20250624143207	6.4190183	45.04003	looks_swapped_ch_lat_lon
246	3	medicin_alps|patzkea paniculata|20250624143207|6.419018|45.04003	medicin_alps	71977	meda_472	short_numeric_suffix		Patzkea paniculata			20250624143207	6.4190183	45.04003	looks_swapped_ch_lat_lon
247	4	medicin_alps|patzkea paniculata|20250624143241|6.419333|45.03986	medicin_alps	71455	meda_000266	canonical		Patzkea paniculata			20250624143241	6.4193325	45.03986	looks_swapped_ch_lat_lon
247	4	medicin_alps|patzkea paniculata|20250624143241|6.419333|45.03986	medicin_alps	71555	meda_150	short_numeric_suffix		Patzkea paniculata			20250624143241	6.4193325	45.03986	looks_swapped_ch_lat_lon
247	4	medicin_alps|patzkea paniculata|20250624143241|6.419333|45.03986	medicin_alps	71715	meda_250	short_numeric_suffix		Patzkea paniculata			20250624143241	6.4193325	45.03986	looks_swapped_ch_lat_lon
247	4	medicin_alps|patzkea paniculata|20250624143241|6.419333|45.03986	medicin_alps	71915	meda_410	short_numeric_suffix		Patzkea paniculata			20250624143241	6.4193325	45.03986	looks_swapped_ch_lat_lon
248	4	medicin_alps|patzkea paniculata|20250624143739|6.419239|45.039886	medicin_alps	71457	meda_000268	canonical		Patzkea paniculata			20250624143739	6.4192386	45.039886	looks_swapped_ch_lat_lon
248	4	medicin_alps|patzkea paniculata|20250624143739|6.419239|45.039886	medicin_alps	71557	meda_152	short_numeric_suffix		Patzkea paniculata			20250624143739	6.4192386	45.039886	looks_swapped_ch_lat_lon
248	4	medicin_alps|patzkea paniculata|20250624143739|6.419239|45.039886	medicin_alps	71717	meda_252	short_numeric_suffix		Patzkea paniculata			20250624143739	6.4192386	45.039886	looks_swapped_ch_lat_lon
248	4	medicin_alps|patzkea paniculata|20250624143739|6.419239|45.039886	medicin_alps	71917	meda_412	short_numeric_suffix		Patzkea paniculata			20250624143739	6.4192386	45.039886	looks_swapped_ch_lat_lon
249	3	medicin_alps|patzkea paniculata|20250624143928|6.419113|45.04001	medicin_alps	71619	meda_000280	canonical		Patzkea paniculata			20250624143928	6.419113	45.04001	looks_swapped_ch_lat_lon
249	3	medicin_alps|patzkea paniculata|20250624143928|6.419113|45.04001	medicin_alps	71779	meda_314	short_numeric_suffix		Patzkea paniculata			20250624143928	6.419113	45.04001	looks_swapped_ch_lat_lon
